71e01a216fd6d973c82dbd0023733adfa82887a5193d1a6329af176cb2626626,221,6.0
74362cf31062b95a3116604d55b6395ff05e8ec5a588329db53d1cd19d2825fd,221,7.0
76446247b0285670c669d9b145ac54bee3c85a0f7fc65307c80cc87810b0f37f,221,7.0
765bc4f79d9be884d88a99a736e4878739fe2c037bb75a7d408c54c40c6fd5da,221,3.0
76ea99e140e3779903a23f60ac31a7580f58884824161c0c01f9d4a923f90f61,221,7.0
77fa675a662417b3ee86ab5a92ceb45913e280cc8515dd1ea09e9cee73447802,221,5.0
7847310bd6bb41ab09ad27389b36511071bca3c4a9d7f33b5cf2bf013cbc1d48,221,4.0
797161021befeecfc6efa624f302a6a314a93515eae1d99168d5f87758535947,221,1.0
7aa9557da312b0a7e049c511f87046e56e3cc946ec5bec13c3b3251fc1f1ba55,221,3.0
7f4315af5dc2ab010740690d8be5a06700d0902eddfcd5113e74f32602106ced,221,1.0
7f73f233100fe0d288127da02f8414cea39cebefd1290ab008ea3f55aa123b62,221,3.0
840f1b021181b43ca0641303390d323cdd0418a1afb5a16e31cca94c391773f5,221,5.0
856a9bd439c1c8a827bdb77ce14db2603970e2755501fa3400f014a2d876a09a,221,2.0
87c2f342e40511b1ebc095de5dbd12f879d0dc52be7323d4704b73ff60f6183d,221,5.5
88376b496f6967000e4f2b13de2641f377e445d84d770314c6284fe80080bdba,221,2.0
890229a3799b1493249b8f96038c707986323413b6c32b2c569ee6284a87b234,221,7.0
89449f6296fecb861bb15d77ce8bea977f5f2cb68ea955e56b564bdabdb00bef,221,4.0
898d4d2f9fda029bf37b85850824f21d6204d3d3b8ab5b04dcc0d002f64c5725,221,1.67
8a335d678e142688d041a785bbd9e294935f185184acf0dc7687e4039b1b3cb6,221,7.0
8ac2ef444e03e0a6be011bf855041976b0797241ce8d5ef38b6a1382cd3a62a1,221,5.0
8bd6bf3333ca32681ed25153be5af0a85459d3c7eab8c7b8d6807e8941f52da5,221,5.5
8c62856007899ad45891204db506d064d5f1b67dd4e69c693456d2e35d0bf362,221,5.0
8d08781fb014efd11b0da50ca990b4f607bb53ad11cfac2daab835f4401e37b8,221,4.5
8ee06d91bd22e43cc74abd405fa8db05bab97f1dea822660ec80597ad5421b2e,221,3.0
8f6dd2335b1c4a451ff21734e13a0acd0f60bc7827095e22287c39159a0c54e1,221,7.0
920039c0678896e9fda5e02e4b154335e651dbd52447b5e88ebe1b1710eb90cd,221,4.0
932737d82ee19bc5440edfb5e0a3585bf02f27c2d4dc70f078177cd6678d1144,221,3.5
93ec9e0880ad0c7d92935e0f03d1ad7ff2da58beab0f6c486daeed836e2acb50,221,4.0
942dde6b3107576c86f3b6aa44ba2a2392794617384f4f3272bf6fe1f100f19c,221,6.0
97e27e751eb093d1650f1c88be27c2e1642fed6dfe66016b82740d658fb95a18,221,4.0
986954873eb6d2af7482444d1d50387fd8eab6ce17e908b5977140569a6b82e0,221,2.0
9acd0e1e4af6d022e34b5eb75edc8335b38262587cbb317cc159b328934c2e4e,221,4.0
9c7cf978399a0f3d6c66276424072238e6065466719e7e626b507444fdddd892,221,9.0
9cb606b9bdfd0c46b98b78d65e92dce25cfb35548275417f547650c12979eff7,221,5.0
9cedfdc6be9dde4f8f9223a1543a4a340f4f1365f036a4c41748bf6bac6431c0,221,4.0
9fc52226c02bb49e3805509234298f1017e48c95282f8900031a2f52b71d4399,221,4.0
a2ef812c9bebc7385ddbba162c997d0f483eb4400795a1c05a7854f1c0126af3,221,5.0
a44d807bfa2973d5a1f291d3ab827082e579a91c8cf7ddfc1bf41dd773b52a00,221,4.0
a8548866b9d5310432b9e2856ae6baeeff1dc0914f32b556f1bde39d3cd9ef51,221,1.0
ab34a5c551807f33958cc027397b33a8536bcfc90df42e3c0b19d26e8008d814,221,4.0
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,221,4.41
b5a7497625d03ac42f2ce738f7665aa702e2e2e3a9dc0cd4b8a4305f4ede10a2,221,2.0
b65658d16e47b901d6134e5729a2fd4625e51f82913b2abb537e4381097c686f,221,8.0
b6c78cb49913ce2b317136ca4e02d602f45566c1eda1f489723d6f5c5d111413,221,6.0
b7559388935d5d8d5642e3eb7d1bc060c8e42947809531f5aa23e27cc0e1f898,221,3.0
b9aebb6a60aef203c8c8f13471a87de1e43b659a0b811561f9545ec464db9e5c,221,2.0
bc10243b69f1820b302012f8369f67001fba826a5311f03df5b968a1d4e5d395,221,1.0
bccc09a834d09c31a657d55f2769ec1729eb18793075fbf84fdc84c82c06dc1b,221,5.0
c013196f6668a03e18f7c18a72d8b6cb66117b913fbf42ce471a5ac99ef9c365,221,9.0
c03aaa8cebbda3e2aec98dd4a27df6c3efcb2ea3a52d9bf0299e4470e3682721,221,9.0
c9a8c63a889ec224af59a5200ac0da07a86be37e96038eb76d8955b9cc8e29d7,221,2.0
c9c1ec0353f043d7a9f83ae674983d5b816b9f4739a882efe8248baabca52aab,221,9.0
cab628dd1cbd86226ecd7c0bcf4fd7f9a191d66383d663fcfe534c677eb48d53,221,4.0
cdd408976b110beea7f721d925ef35038966c7161a723a9a083877e49734a96a,221,9.0
cea8988f7ba0c677464396a3573bcddedfcc681e532b012cb8b7627ce918b845,221,6.0
cfcc0ad83beb439f7f0b6d0bb95c51383f0c8b27a888c0ef53f9b0f8b4e605af,221,8.0
cffcc59959e18331899225137657cb6bfedec918696aeb64d0f2ab53b3c31bfb,221,6.0
d1cdc7846281e396bfae3ce66dc54ec3642518ec27133eee511a06ca01517f28,221,1.0
d452a27cf5d924ee3409a6ad3a294f5eb74fdc1d49fffd61ca3f82d89c19ef9c,221,7.0
d4ab3f0af6b6bf0ae0348ee94818ce171edd998264b4d4a16f41bbaf9ba1dce8,221,5.0
d9429165c0d5c23ea0572aae4627262f1d383327dd337e2953525661c13da518,221,7.0
dbdcb1cb29573bbb4fb38f36798148d9b4fceb58cb78f5eb5c714f11e573df74,221,4.5
de18660580c0eb1b8f8926f08d98ee4f81784962716daedaa7aeaf14b9e9a0ed,221,2.0
deb5d2ab528f042676588c6dca31919dd28e0949711414911790607a88796a4a,221,8.0
df4a24d3993e69e70bc793725fcc33eb1988d59b52806e3531cf00e2f7db5596,221,8.0
df7ed131a04989cd1afa118193f7bbcb23bb89c233b57f388f99bebcd948de02,221,9.0
e013b3be3b0c66fb17b36f7e4aab37b20267ce91fc616e55a09505d816dbc8f6,221,9.0
e0427cbf74b6102d030dabc8ced68886f357d16640ba95472b4e459d288f0986,221,7.0
e0ddc1db19a8f4434b4b88013bbf0526414183bf368ee4b44539d1c59199475b,221,2.0
e24b9ffe386ff48a2a4df990298683fd80b3eaa877c9bf7a22fe29be4e5eb742,221,4.0
e41d6b6a9fa5b54184709061ae4881f652bf174a17820e7b604c3491f26c43ed,221,4.0
e5089c58fbde325c2cde5aedf4f2196085d066419ad44ad451a6aa7ae363f2f5,221,7.0
e8742e7fcfb4f25a80b4dfe3d49118532374162ad2ad6115b920c08c06225c5c,221,3.0
e915b31b864e45d04b721d6eccee717c7aca1d761eed6496323f9e20058e8967,221,7.0
ec4fbbb33009d45d3914ffe86f85d41307bb02769f5d15806433f7f4ab8f4777,221,4.0
eef4e8ce8d99c482b8f694f8edc7531b111e092859ac61b6aba45045b2c99428,221,5.5
ef59ab388216737f944fd80ca7e815419dc6fcdc2498885d262bdc457735d318,221,1.0
efba6bea28a09d35dcd75bdfa677569d824b43d5e04caf32feb17359b0b67392,221,4.0
f0961fbedb92125671cb132862c9c94ab77c5d903f0678730dadfe8016e32603,221,4.5
f29632af4125b6cd239851d906b20d060f6ea849398c55d392444222b5726bd0,221,4.0
f2b49e6bc526ddd4778f4b68e0bc5eba014b5c4190bfe3417d535b1ac1f82f2f,221,9.0
f2ec028254d96abf6e1329b5adc89457ee0c17890f90dcd08a7887a1ca7c91fd,221,9.0
f81787c0540e243f47f8c76d36e1b6571da96bb52d52d44e87d71f30210ef9c1,221,9.0
f846b05e4a63ca702032f66c8566bf40a3f0e6ac864d493ee73a5dc2eb3e1c5b,221,7.0
f98a74045b0c29299e0bf5c9177b9d0194d4d6df76b9007e924ff582570be833,221,9.0
faaa186511a7fed82c031c9b66599bf50eb764f44957fe15a75dd39e4c7ab9ee,221,4.0
fb326d1683aba34c6601e33818881c75a68fd3f53b7b08ac78925d9055724a8e,221,7.0
fd80d9ae1e4daffae34a7ff443033719fa677b7744cb32665458c57d4742aeee,221,3.0
fdb40482b6001a3bfb1e6b6e71e338d6b9d533cb4d947e4a2818328bdc4930f0,221,7.5
fef9bdac8e1a7449e860ec25aff07548698bbb431b77e3067289783e44c086fe,221,6.0
b68d57bbf7c0255e4a867d5b51e23176f40f8e0b3278d2a1a4bbd19f3abad0cb,221,4.0
e0818c9a808dc2cd78a2aaca497bb70dcce1aabca250c69594a2db33e8fe352b,221,1.0
03055b53e86ee9282af31d46e6c274b3f0b7897f8a3955e90d6e73baa3c62e33,223,1.0
0463fd5825eb0efde8534691b4368b80252644a1a0b2999654ff21de24b2e275,223,7.0
05e48279b0fb7628505ff96c6d31de2b040bc16bafabc2fef11c4c8eb0f4eb4b,223,9.0
07ed2dce603c95be7da9ae70853632cea54916b651c6381ec3032c3f146876dd,223,4.0
09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,223,6.0
0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,223,7.0
1184e90719a6a3384aa1a4cc64ae4667ba6878e0a42da6233f85e2d8b5692267,223,5.0
18d471674d026114ca7d83353253f9dfc0a343341f8486a18bbf1e15070b7417,223,4.0
1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,223,7.5
24c0f98368d52f3a8b250dde9601d77c92418ceae7f07151992648b34367f787,223,3.0
264a3451566310246a41945bdec828adb92a8a55560ee4eac8679f0b19a7dfb7,223,2.0
26f10bb26320cb3e9338a9d1a9eb74339300e5e149233c9667a043789de8c66c,223,5.0
28cd1c969f52dc4ebdcd702e0b707dba4804aec11355a93b339308771a25e6bc,223,7.0
2f36ed47daea2380ecaffab93293be51613a1a262b7264176ce66841df61f069,223,2.0
2fe1fa2ba2c199ba7ce0042c75d51a0c1a70125b04525f32050300852babed9f,223,1.0
3c7414ff7496f326aa578e9d05a19d5a09969a03c2cb25621f09e0247e1c3219,223,2.0
4268cc89bf2ad8bddc72bb71f43f6cbc3f57f110f930d3b4c0dbb60efda279f2,223,3.0
47ca5d8a6fac3497e17977e3b4fcefb8c7a8638d29e27a975f194e02c46326c8,223,4.0
491d3a5cb0f447f310d97d365dfd49cc7a3b247c481ef59016319155ca79aaaf,223,3.0
4c043405d0eefa8e1c71683e921943fd23aa7ffb94d1233a86233c52ace64d18,223,6.0
4cea73023dbdfe8a85af2e3a894c71b90452853fb38f1ff6b6c2d3cad969f4b1,223,5.0
4fac84a0d51c1bb6de47e19328159993ab3377a93b577160b20e34ec6f97b8a6,223,8.0
53adcb837b9af58b9e4485ca13758df8be043d55fca503dd7ea2f6b427d2f924,223,6.0
550cf383001101d860e9bd93eae9ed990a6ca621411dba47391d8a9eae80493e,223,6.0
5d04d72d75cfd41acd0cf1b18c57cd5d4cb44217d869c02b5a74ed137b4de34c,223,4.0
5f6dd24a680bc475e26cdf2a1871722e240bf415588083e8337da97610bd7d64,223,9.0
62871efd683bfc8fe40fecadb53496501ef4ba048b9fe25224a2df63d4f55458,223,4.0
6632500673f6453e7e55ab69f82809225b75907ae014010f793dbef38daf2c11,223,1.0
6d7eb39a14c3021c2316afb1346d13af0faf17536bb0cf78ed3cb61f4dd6749b,223,5.0
6f84ddac8a4e2d982dadc4a1352f72628820679647464af1962308e220b75160,223,1.0
6f88b90db624b4dff04d67fa2735e4ddcc13e02573f78b0f6e4910471706be02,223,1.0
717b50e3bbeaf22eb4485eeb60df37f461b5603426153dac8f20d67151df6a0f,223,1.0
72aa252746dc7a03fec530992789ad3b0d38c74d111105735579472921681bca,223,1.0
76a193f7219b4513e47faaa8b9a361766e2a810c52c622e07764cd8c1145a301,223,3.0
7f5e4a0dfd5d7b8a097d00109b8fe1d54c6a3314d64e19836b12a347f805570f,223,3.0
85cf12b7992828ec7ba8620e50d06d8d2e7baa9c67a0c77d829358a5df38f132,223,7.0
86c25ad422eeb4291b0d64cf999825e265b73813023ca9aa78bbaa5cdb46a9cb,223,5.0
87d4427f66eba56539e97e2dd781db3b03ff60f9761a3ef5200e0388c43d1e04,223,3.0
88ce37e3677711f077917de23eb77ce87c511508a299e7e5343c1e31d74655c4,223,7.0
898d4d2f9fda029bf37b85850824f21d6204d3d3b8ab5b04dcc0d002f64c5725,223,5.5
8b2469141ee863a766d400175ad9f24362f4b944d1e25effa542ebc3e153a1e6,223,7.0
8e709925401a196801219b750f8709242e8cb83b8cc2b3b72c08ef49a9f04a6c,223,3.5
93ec9e0880ad0c7d92935e0f03d1ad7ff2da58beab0f6c486daeed836e2acb50,223,2.0
95fb25a02df549ab116172dd8bd782e749428c1f94954fb88cfeadef099f270d,223,9.0
9ad68718f34f55eb4fd1d33a5dd29a0dbe70e2687aa363f4c03d5bf5687af2ea,223,4.0
9cedfdc6be9dde4f8f9223a1543a4a340f4f1365f036a4c41748bf6bac6431c0,223,7.0
9ea672779feb1e088caa593b61ec51440c1d8694e1bf3dfe95554f7c9698c47e,223,3.0
9fc52226c02bb49e3805509234298f1017e48c95282f8900031a2f52b71d4399,223,5.0
a05424b41c2b63656a301c58b18ddc093a2cb639b94aa13b02d6af540f8b8ac0,223,8.0
a6d1b7921a6ef69d4bbbe97f323805c1708ed09e4ef36a122cf28da4c3c198fa,223,7.0
abdec911ebd02701ae2f7543c4dd50111a838ed8a82ddef45d7f6a4d4a7928d1,223,4.0
ae78ef4cae383fc6db35f0121a2e5881078c2bfdf3caf958591aac4f6ea863ec,223,8.0
b290b24560834aaa1d26f2cd4141aad41efdb23884156a341616a2edba455253,223,7.0
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,223,4.83
c4b0af12d09c81ec4f04f5d5f96a1629749f1b2171a57b242220512d0d263b43,223,8.0
c875bb0229d7a8c1093572df01c9c49d4e00eb887596826e88c6b1f4afaa607a,223,9.0
cea8988f7ba0c677464396a3573bcddedfcc681e532b012cb8b7627ce918b845,223,6.0
cffcc59959e18331899225137657cb6bfedec918696aeb64d0f2ab53b3c31bfb,223,1.0
d7f2dc0e01c6e0e12343cb1d4094926f3f3379687844b5b5ab45d79082aa5067,223,4.0
dcc9e05d3823a6df98368ad74c26171a19a1018901c526033897af9fb772219f,223,4.0
df193e2ccc94f2381cb94e05ac42474349741cda065ced52d160eb07027ee82e,223,8.0
df4a24d3993e69e70bc793725fcc33eb1988d59b52806e3531cf00e2f7db5596,223,7.0
e013b3be3b0c66fb17b36f7e4aab37b20267ce91fc616e55a09505d816dbc8f6,223,6.0
e0427cbf74b6102d030dabc8ced68886f357d16640ba95472b4e459d288f0986,223,1.0
e0818c9a808dc2cd78a2aaca497bb70dcce1aabca250c69594a2db33e8fe352b,223,4.0
e1f709b7d3dd8430320c86f241bd2afab860be29ad90b5cf7793bbec3e9869f5,223,2.0
e5089c58fbde325c2cde5aedf4f2196085d066419ad44ad451a6aa7ae363f2f5,223,3.0
e915b31b864e45d04b721d6eccee717c7aca1d761eed6496323f9e20058e8967,223,3.0
f23fb6c5dfa7fd8fff17614aca668e6245149c96fd8959794ef028fa085dbebb,223,5.0
f2ec028254d96abf6e1329b5adc89457ee0c17890f90dcd08a7887a1ca7c91fd,223,5.0
f8be396ef799fbf5c8c8dabdc0b97270b98154fb013fd02ca31c85fa3f8c8440,223,4.0
f98a74045b0c29299e0bf5c9177b9d0194d4d6df76b9007e924ff582570be833,223,4.5
0ab8d9a58a173c7397eb8904edaec17530f4da34a9c361cbcc1e7ba67e081693,231,7.0
0c1cabcad9f6d0c5e061eb1ade3327d020e4ed5870df240c4473a2e833e28258,231,9.0
0fc79a9e2b824bc05bb74f439c6de2f316a46ebad0bbba60eabaab223006839e,231,9.0
23c1b0615434a7120395a222de8b3345c9d9946ac6b75b644b0599969812fc61,231,1.0
24c0f98368d52f3a8b250dde9601d77c92418ceae7f07151992648b34367f787,231,1.0
3c7414ff7496f326aa578e9d05a19d5a09969a03c2cb25621f09e0247e1c3219,231,6.0
4fac84a0d51c1bb6de47e19328159993ab3377a93b577160b20e34ec6f97b8a6,231,6.0
a82552c6d0c4a4fa750ab85cf15a17837a84c969bc0e248407637e82295819db,231,5.0
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,231,6.0
d8913135bdbe6f66014344634eeab92111adf864fb526e64205701431d03a5a8,231,5.0
ef6de0f0731ca68d1476bb6db0fce7f68c84edbfd91ea53dad77f261f2aa03ce,231,3.0
0ab8d9a58a173c7397eb8904edaec17530f4da34a9c361cbcc1e7ba67e081693,232,7.0
0b0c13fbd39b4c7d927845c3d72e01185344ae330e91edd9da0e69c0d2752b54,232,2.0
0c18649b9e7a89421f5ba60c977a309fed6e85e5b35e5c048b79f3c4b32862c3,232,6.0
0c2226141c1a30d0daf9a11c66949ab2a95df160bfa067d210f2edb4f0af953b,232,6.0
0f771d9f23cfb11c3d4271b99a52338274bd854a6d35a45b407d3ec1454ee066,232,2.0
116bad94ffee155096fe4a80d6be9886d4b1416e5181104556970b443edddb4a,232,7.0
1184e90719a6a3384aa1a4cc64ae4667ba6878e0a42da6233f85e2d8b5692267,232,4.0
13d6fb810e71b6a6dc69f30f06eda411b17a5cefc88571f5ecda73b0c462789b,232,6.0
3efd58a017fdf50f53d538885d3dd08fa6197b633addec22e9c993b6d9baee35,232,6.0
491d3a5cb0f447f310d97d365dfd49cc7a3b247c481ef59016319155ca79aaaf,232,2.0
72aa252746dc7a03fec530992789ad3b0d38c74d111105735579472921681bca,232,3.0
76446247b0285670c669d9b145ac54bee3c85a0f7fc65307c80cc87810b0f37f,232,7.0
86c25ad422eeb4291b0d64cf999825e265b73813023ca9aa78bbaa5cdb46a9cb,232,3.0
acf02e94085df3fa798948af8a3d4f706504ce511b3ab4bed8e1aa81ab9af620,232,3.0
b38f97880ccb69e8f89201eedbccc149a9ea914ca86111340a9b1d9de1788a01,232,5.67
f38cfb930020117fcb4161ddb6377b9ba190d3565b1b47649a73f1aa6e5223ea,232,2.0
faaa186511a7fed82c031c9b66599bf50eb764f44957fe15a75dd39e4c7ab9ee,232,7.0
02df4feaf232e953cd17b31f5a0a5e780eac5216ce430af40c804158aac3d7d1,233,5.0
06e73f522d0230394e7fafd8ff3f9dfa4f1f9d7a953c811ecee091b306c6fd42,233,6.0
087315213993e7b4e436dd8975b148c5dfb53f3e0ad85d3dbd4ab97b45d91318,233,2.0
08a9e27bc8a08be63363f8f28733edc5cb4c36148b84cb2008ecc1779de9ef34,233,4.0
0bfffd3c9267dc2d585fb49a490e1ca00055845791275cae590f8c23c39ed9d7,233,2.0
0c2226141c1a30d0daf9a11c66949ab2a95df160bfa067d210f2edb4f0af953b,233,4.0
0ca07b88c2920a4edec25a68f32d923864edc92c31fdb396b1bd241476f0afe4,233,3.0
0d11d3c5da69b373fb6875323e44564e57bd7c3571da636fb3a6c732c11ba033,233,1.0
0d49db5f8f0429f981d76ec0d8ab3fecec54eedbff7c0f66e3ae0cc73887acc8,233,1.0
0e4ea74b743be1884009be137e688458668940cda57b4b36e6635f6b0dcecf71,233,5.5
13b968027c223421411987b5e9343c06bd21986e4d519d2d41ceee33d7f0cb01,233,6.0
153a870471e4baf8539f2ce59a80f782bf12583af08aeb8d5ff07b9074e30d10,233,5.0
1606bb3a88d3ae9d76adfa0d7a0c9b42d93bfd72fda4b8333c49f8c35e519b45,233,6.0
1679d463324e9c02b86da5ceda723c3ea1aae4adb1faa8dba91a3a1607295191,233,8.0
17ebc74b419886db6670be362926f02ff4c7fcec916a015b97ccfdae9d7d03ab,233,9.0
1cb240af1826c4418bd0ed5e4a9ef6a12c6123361ed54054b6b7abf35741201a,233,6.0
1d08770086774176a4814e44170713432e3aacf067466b4c4ece8ce8850a29df,233,6.0
1e6f5c6f7076ee70607e11cf83fcc2b107e31fa41c699df28750a1d3d5acba29,233,6.0
1ef58abe3536abec5e4a11ecabf53f6d0b18732dcbc3a7263b139bca66668942,233,4.0
1f27b84aedc7aad9b0985452122260114966e354ab59a819afc610bf6985c518,233,7.0
1ffa3d3385797a665d5c5c37bb51eb1b444085258c9e0bab613c8bd49ce65f22,233,6.0
221b50396e1f4523265ee65e09614f23e71f7d24018521656fc05834c6a6966b,233,5.0
227643fe15210117a4ef955ca8cd25b3e16dd99d2498b8c366a57e8ac4cea54d,233,5.5
23c1b0615434a7120395a222de8b3345c9d9946ac6b75b644b0599969812fc61,233,8.0
23c3d379f8e845797073fb4488783a15a5586906ffbb1440d8bda7a050f7c7e3,233,9.0
26f10bb26320cb3e9338a9d1a9eb74339300e5e149233c9667a043789de8c66c,233,8.0
28623b7083d4f44e8335527bbe992c8466c1c471cefd10b2133e4b14c7be0942,233,7.0
28cd1c969f52dc4ebdcd702e0b707dba4804aec11355a93b339308771a25e6bc,233,2.0
28f408ca30d6dba8d066dec01d0aaee8ac1bece473db1bbdc0a18bbd53c6d4b5,233,4.0
29afa4203fee96c841c6b23bc337feaa4d149c12c1fa779bc6b66cc7b0daafce,233,7.0
2bd5deafc244d92d0c31ae55a0031acd2ed0cc479c95103f5ab7e8c15caa37bc,233,1.0
36a6bbc45b91b8850275f12a8f2705fd9c7f906017aa7979b72e7c318a6e3976,233,5.0
381b4683115d9722150ed75141b2fb887042744fc017368e51fcb3d90c0d589c,233,9.0
3d702d209609ae48c4fbb21dc906ee36720a386a24b7a9719797ac0c6e4ff371,233,8.0
3dd12dbee732573ab09e5d9343b5ed618953ba76ef3fe0e4f4c1cc2cecac05f5,233,2.0
3f8cabed2d2809c76e9933fabc0074d0f837f633d9fb4b3ff90ecbe886548f66,233,2.0
